Population,Working_Population,School_Attendance,Alcohol,Income_Deprived,Employment_Deprived,Illness,Mortality,Drugs,Depress,lowBW,HospEmer,NoQuals,Crime,No_heating,Glasgow
1035,699,63,119,23,17,110,79,673,18,9,100,157,1015,2,0
780,505,69,19,15,10,85,63,36,17,8,106,117,539,3,0
474,319,70,12,19,10,115,91,56,14,0,118,117,570,5,0
1039,810,76,28,2,2,45,356,52,9,2,72,43,289,1,0
778,497,92,36,3,4,40,67,0,14,0,75,57,309,1,0
700,479,76,31,7,4,35,121,0,12,11,99,92,515,3,0
877,543,88,56,11,8,100,90,36,19,5,98,102,525,1,0
583,346,91,9,5,5,60,50,0,14,11,79,34,583,0,0
1029,611,78,160,25,22,155,106,148,22,5,138,167,613,1,0
714,509,74,165,30,25,205,202,454,24,4,102,162,953,1,0
579,387,65,460,33,25,195,263,566,17,0,155,206,190,1,0
566,376,71,235,32,26,215,192,154,19,16,189,172,813,2,0
1274,1021,76,42,6,5,50,73,28,13,3,64,44,346,1,0
892,537,68,240,29,24,200,148,485,21,2,191,219,718,1,0
780,509,67,207,20,17,125,102,68,22,5,131,139,795,3,0
845,549,65,117,22,16,140,148,303,21,4,131,158,485,3,0
962,616,64,117,24,20,185,153,215,20,0,150,197,738,3,0
727,460,72,84,13,8,70,131,76,14,15,96,113,619,8,0
580,404,78,34,18,13,140,59,0,16,5,88,132,724,0,0
1024,772,70,74,10,6,70,81,18,12,0,88,78,293,0,0
785,528,66,100,18,13,160,152,67,21,5,146,127,969,1,0
687,506,67,531,45,45,305,233,1167,29,8,170,205,1282,6,0
876,556,70,247,35,26,195,151,171,24,13,155,224,1439,1,0
864,562,72,139,23,21,140,173,205,17,8,119,207,347,4,0
945,655,74,112,17,9,95,118,140,12,6,80,117,551,2,0
661,454,74,246,26,22,195,132,72,21,3,168,182,999,1,0
840,553,73,181,18,16,130,136,296,15,8,137,154,762,2,0
948,543,93,16,2,3,40,75,0,13,4,77,48,390,2,0
405,245,94,12,1,2,30,73,0,9,12,60,25,346,1,0
842,507,91,162,6,5,65,69,71,14,0,78,51,345,3,0
800,446,91,26,4,4,40,55,0,11,6,64,32,363,1,0
782,460,90,36,3,3,40,79,45,12,6,70,45,435,1,0
631,308,97,15,1,1,25,53,0,11,0,53,22,777,1,0
940,526,95,28,3,3,35,62,109,10,13,61,20,170,1,0
774,469,90,26,3,3,35,71,0,11,8,53,22,284,2,0
928,479,96,16,1,1,20,71,0,9,0,46,23,97,0,0
1053,528,96,9,3,2,30,61,0,10,0,56,15,114,1,0
781,451,96,6,1,3,30,53,0,9,10,54,14,51,0,0
926,496,91,41,2,3,45,59,0,11,0,53,24,162,1,0
1077,566,93,14,3,3,30,63,0,12,0,60,24,121,0,0
706,463,87,13,3,5,35,60,45,12,3,70,32,213,2,0
915,581,86,72,13,11,105,83,65,18,0,96,109,284,2,0
957,615,84,89,8,8,85,91,31,13,4,98,80,314,1,0
883,583,71,268,19,18,140,90,230,21,2,121,111,329,3,0
902,578,61,340,23,19,120,141,487,24,2,118,132,433,2,0
939,605,69,122,16,13,125,97,130,20,9,98,114,330,3,0
838,526,77,109,15,16,130,106,134,18,0,117,112,263,1,0
625,406,86,78,5,5,55,52,0,14,0,71,42,144,2,0
847,605,89,63,6,6,65,69,0,14,9,56,45,118,4,0
995,634,80,49,12,12,85,66,89,16,3,78,54,292,0,0
855,535,86,108,15,13,140,94,32,17,3,97,70,164,1,0
816,541,85,39,8,9,75,78,0,16,0,70,69,135,1,0
1168,801,93,23,2,1,15,26,0,8,6,55,32,137,1,0
699,459,86,27,3,4,35,47,41,13,0,49,48,186,2,0
663,420,94,36,2,3,45,54,0,13,6,72,46,75,1,0
834,495,91,45,2,3,40,57,40,14,0,75,42,132,1,0
533,305,96,9,1,1,25,74,0,8,0,62,25,450,1,0
746,410,94,6,2,4,45,64,0,14,0,66,26,282,1,0
581,342,87,8,3,4,40,62,0,11,0,78,34,189,0,0
1083,610,94,50,3,3,40,56,134,12,4,50,38,351,0,0
1450,909,92,45,2,2,40,63,0,12,0,74,28,138,0,0
1102,635,91,53,4,6,60,66,60,16,0,76,52,109,1,0
1034,647,94,17,2,2,30,72,0,11,0,51,24,300,1,0
716,448,97,0,2,2,30,48,0,7,3,42,13,252,1,0
812,483,95,36,1,1,35,97,0,12,0,51,9,308,1,0
874,555,94,27,4,6,40,120,0,11,10,69,42,309,1,0
839,492,90,19,4,4,45,75,0,14,6,77,34,155,2,0
744,374,86,102,14,11,110,96,93,20,0,121,67,296,2,0
538,307,97,9,1,2,30,59,0,9,0,48,25,242,1,0
595,372,85,0,2,3,30,61,0,13,0,71,36,185,1,0
605,406,83,16,5,3,40,76,0,13,5,58,72,83,2,0
750,547,80,79,11,5,40,81,0,13,0,71,63,200,1,0
852,576,78,89,13,5,75,65,87,16,3,106,79,270,1,0
726,393,94,32,2,3,45,67,0,12,10,77,53,110,1,0
804,520,80,41,15,7,65,74,0,16,6,82,78,274,2,0
635,477,80,62,11,10,80,63,96,16,0,78,83,362,4,0
535,363,77,107,11,6,55,134,99,15,0,104,82,NA,3,0
714,485,87,21,7,6,40,65,36,12,0,88,69,546,3,0
804,473,94,24,4,5,50,50,0,12,5,67,59,112,1,0
804,482,94,60,2,4,40,57,0,15,4,64,44,149,0,0
989,620,84,78,8,6,90,152,26,19,3,94,66,314,2,0
635,509,85,35,3,3,50,71,0,15,9,81,55,95,3,0
750,573,88,13,2,3,40,64,0,14,4,52,54,240,4,0
924,676,85,47,6,2,35,60,0,14,0,58,50,87,2,0
548,340,84,50,12,9,70,46,105,17,4,82,67,1570,3,0
1072,695,91,48,4,6,50,87,0,15,3,80,42,821,2,0
781,469,85,108,10,10,80,98,39,15,6,101,139,243,2,0
840,565,94,22,3,2,30,85,36,12,4,65,33,179,1,0
791,514,84,47,9,7,85,110,0,15,3,127,136,354,2,0
995,657,88,42,8,7,90,90,0,14,6,108,82,382,2,0
636,419,67,91,23,16,160,110,225,20,0,134,117,393,7,0
825,483,87,160,12,8,85,117,0,18,8,111,95,230,1,0
1338,816,90,31,3,2,40,82,23,11,3,69,48,202,1,0
936,537,96,16,3,5,65,87,0,13,11,93,52,32,1,0
1401,903,90,26,5,3,35,88,20,11,3,86,36,343,1,0
971,616,93,29,5,2,40,68,62,12,0,71,35,124,1,0
681,420,86,36,7,5,65,107,43,16,6,66,71,88,0,0
700,420,95,35,6,4,55,65,0,13,3,80,61,157,2,0
722,418,91,21,9,8,90,78,0,17,0,93,74,83,1,0
720,451,89,95,8,9,95,124,155,18,0,92,85,208,2,0
917,533,93,162,4,6,50,54,74,15,7,76,43,415,1,0
448,266,84,80,22,19,140,135,178,23,4,135,118,156,2,0
1020,702,91,28,5,4,40,110,0,13,0,72,38,137,1,0
878,635,94,5,1,3,40,80,29,12,0,60,30,114,0,0
751,504,92,144,2,2,35,67,0,13,0,69,28,107,1,0
898,604,94,5,1,3,30,58,34,14,4,66,52,67,1,0
606,354,86,149,11,11,105,121,0,10,4,91,114,135,3,0
644,346,89,116,9,7,80,78,56,9,0,87,102,63,3,0
493,272,81,103,13,8,80,101,79,13,11,75,102,NA,2,0
583,353,87,202,13,12,100,150,109,18,0,90,133,88,1,0
713,445,89,220,10,9,75,150,0,13,0,107,132,43,2,0
526,320,83,181,4,7,75,180,0,13,0,138,115,213,2,0
854,550,78,193,10,7,75,114,96,13,7,157,83,119,3,0
705,409,80,221,10,6,70,103,0,12,0,102,84,43,5,0
888,520,85,110,10,6,60,81,0,14,0,84,80,NA,3,0
878,492,93,56,11,9,75,110,42,14,6,75,83,NA,4,0
965,545,92,67,11,6,65,88,0,14,0,60,121,42,3,0
921,520,88,48,13,10,85,92,39,14,0,68,76,NA,4,0
875,521,80,124,9,7,70,103,37,15,6,72,87,NA,2,0
769,449,79,38,12,9,90,84,0,15,0,69,80,NA,4,0
472,273,91,44,7,10,50,90,0,18,0,79,79,108,1,0
620,389,83,250,14,8,85,64,0,16,0,112,83,66,3,0
679,416,82,115,11,9,80,114,97,15,0,85,107,NA,2,0
757,455,95,52,12,10,100,91,40,12,4,97,110,54,3,0
619,342,93,41,12,6,65,81,0,15,6,94,95,NA,2,0
743,423,89,65,12,6,80,117,0,15,0,77,102,NA,4,0
689,362,91,106,9,9,60,79,0,14,10,88,71,NA,2,0
914,548,88,51,8,6,80,83,0,15,0,68,76,45,2,0
1085,662,93,112,8,7,95,72,0,15,4,87,78,47,1,0
901,580,82,103,11,9,90,110,0,15,3,86,70,79,1,0
1102,695,88,142,10,7,80,89,26,15,3,82,92,231,1,0
646,412,82,222,18,16,100,110,43,19,6,122,127,426,2,0
658,416,83,179,14,12,115,102,43,18,8,109,104,264,1,0
898,552,78,192,18,16,105,83,31,20,6,102,83,1034,1,0
813,491,82,84,10,8,80,118,0,19,0,89,103,264,2,0
612,375,82,129,8,10,80,121,53,20,6,94,124,183,1,0
835,435,83,185,11,8,90,139,0,23,0,92,92,367,2,0
647,379,85,106,9,8,80,72,91,13,0,93,80,237,1,0
927,574,88,107,4,7,70,73,66,13,11,74,78,NA,1,0
784,487,86,35,7,6,75,94,0,15,9,88,60,52,2,0
816,501,89,60,7,6,80,105,81,15,13,78,83,113,4,0
613,342,82,114,8,6,90,65,0,14,0,82,75,NA,4,0
797,465,87,52,11,12,115,67,0,20,3,87,97,88,1,0
722,458,81,51,11,7,65,85,74,14,3,92,118,208,1,0
564,360,83,21,10,7,70,103,0,18,0,73,86,178,0,0
547,379,60,203,35,29,225,178,189,26,3,157,174,659,0,0
577,367,81,33,11,9,115,100,0,19,10,95,135,122,1,0
904,592,81,56,6,5,60,100,35,15,0,77,75,133,1,0
525,330,71,54,19,18,170,137,57,24,4,100,164,114,0,0
553,323,75,75,26,19,145,112,54,22,4,118,139,815,0,0
774,473,88,65,17,14,135,118,70,25,5,140,103,388,1,0
899,613,87,48,12,12,115,73,138,15,4,80,81,379,0,0
557,362,94,36,3,2,25,95,0,11,5,58,54,144,0,0
776,494,87,36,9,9,100,93,0,20,3,76,128,65,0,0
592,347,67,38,19,17,130,124,309,22,3,108,138,660,0,0
787,474,86,95,6,6,60,69,40,14,5,78,75,115,0,0
562,340,81,88,14,11,105,99,0,23,4,80,121,250,0,0
636,387,70,232,23,21,135,120,82,22,3,121,146,835,2,0
685,413,74,98,16,15,115,72,0,23,7,103,138,263,0,0
960,674,89,11,3,4,60,54,55,10,2,75,63,104,0,0
886,564,81,44,14,10,110,114,97,21,11,98,111,170,1,0
628,431,84,0,2,3,50,72,0,17,12,70,59,NA,0,0
606,428,86,7,5,6,60,75,97,17,4,72,65,198,0,0
546,349,86,25,8,7,80,66,244,16,7,87,124,220,0,0
550,361,90,17,5,5,55,124,0,13,11,62,98,182,1,0
709,386,76,47,17,12,110,201,0,23,4,83,174,170,1,0
731,460,79,78,20,15,130,145,41,17,12,117,181,192,0,0
540,333,80,17,11,13,120,96,0,16,0,73,142,241,1,0
906,653,90,15,6,7,80,91,27,15,2,74,87,210,2,0
616,390,72,75,14,10,75,46,0,13,6,73,80,195,0,0
832,561,90,13,0,1,0,111,0,11,3,63,50,84,0,0
868,503,76,58,22,16,145,161,38,29,6,101,135,358,1,0
941,580,87,36,17,14,110,55,35,20,6,86,144,96,0,0
655,416,90,20,9,9,90,63,44,18,0,76,96,184,0,0
939,604,80,122,15,11,100,108,149,22,0,107,128,363,1,0
765,506,83,24,12,11,100,72,36,18,9,91,115,196,1,0
544,343,85,98,17,15,155,151,52,14,7,85,103,497,0,0
874,581,95,6,1,1,15,79,25,8,0,63,53,80,0,0
698,448,88,53,15,15,190,109,38,19,0,92,128,273,1,0
589,378,80,214,14,12,125,124,52,19,10,144,153,289,0,0
957,619,88,28,7,7,80,167,32,19,5,84,66,659,1,0
978,624,92,0,6,7,75,6,26,10,6,55,27,NA,0,0
1972,1283,94,36,2,2,25,53,12,7,4,67,45,127,0,0
744,509,93,7,0,1,0,97,0,11,5,62,25,40,1,0
1056,646,87,27,9,9,95,101,83,20,7,99,78,313,1,0
738,481,76,124,14,15,155,88,69,23,2,134,104,217,1,0
679,344,94,20,1,3,30,64,0,14,0,55,41,44,0,0
775,485,88,49,7,6,75,69,38,17,8,97,92,517,2,0
1048,622,88,37,7,7,75,153,0,18,7,67,51,124,0,0
898,601,91,44,2,3,60,67,31,13,7,64,43,67,1,0
519,323,89,9,3,3,50,91,0,18,0,71,47,96,0,0
736,456,89,78,13,13,125,95,82,25,4,97,99,313,1,0
763,447,85,306,18,17,145,121,116,27,7,136,148,420,1,0
883,576,73,59,15,14,120,128,34,25,6,134,156,306,0,0
834,522,67,88,30,20,160,144,36,19,10,135,178,601,0,0
548,342,94,8,3,5,60,48,0,16,13,68,65,128,1,0
777,480,82,87,13,11,110,98,157,22,3,112,97,490,0,0
763,508,82,25,10,11,105,137,0,20,3,99,60,328,1,0
586,368,78,35,8,8,95,88,0,21,3,98,113,205,0,0
827,548,84,99,5,6,75,77,0,15,4,88,62,327,0,0
720,434,89,6,3,3,50,67,0,13,6,69,49,153,0,0
652,438,89,6,2,2,45,57,0,17,0,75,50,NA,0,0
633,364,86,47,10,8,100,75,49,20,17,115,74,206,0,0
848,624,88,33,5,5,65,85,0,16,8,73,51,118,1,0
553,328,88,15,1,3,45,61,61,17,0,66,49,91,0,0
935,561,93,10,3,4,70,133,0,18,13,61,57,64,2,0
763,555,89,12,5,6,60,96,0,19,0,73,93,171,1,0
567,401,86,41,13,9,110,94,44,20,9,86,68,194,1,0
454,302,88,36,2,3,50,56,0,16,0,48,56,66,1,0
902,623,88,68,10,11,115,121,56,19,5,107,114,178,1,0
630,457,91,47,4,4,55,112,0,13,7,73,55,48,1,0
733,474,71,85,15,14,140,125,0,24,21,121,176,219,0,0
520,343,80,18,16,13,155,107,0,21,0,94,154,193,1,0
793,522,81,23,12,13,130,90,0,19,3,106,128,354,1,0
960,609,81,86,13,12,115,102,34,18,5,101,105,407,1,0
565,398,78,33,5,3,65,96,96,13,0,100,57,195,0,0
587,360,86,73,4,5,65,109,0,15,4,104,93,102,2,0
726,398,81,100,10,14,115,142,103,20,5,108,157,166,1,0
555,372,64,244,42,33,225,178,470,25,11,154,170,740,2,0
688,459,74,126,26,24,215,65,76,22,12,166,151,379,1,0
832,526,69,361,32,27,205,112,108,29,0,159,176,746,1,0
516,351,66,102,33,22,185,158,156,21,13,148,187,582,1,0
625,400,78,80,19,14,125,117,178,18,7,110,119,609,1,0
485,320,79,124,15,17,130,122,186,23,9,111,128,950,4,0
848,590,88,12,6,5,55,47,119,15,7,90,67,248,1,0
619,430,81,161,22,18,160,148,190,23,15,134,132,1133,1,0
874,558,76,52,10,7,75,77,96,17,12,84,56,264,1,0
539,412,90,27,5,7,60,115,40,12,4,77,66,297,0,0
841,493,81,33,5,4,85,158,0,22,12,101,62,214,0,0
692,469,88,40,2,1,30,35,33,7,6,82,39,NA,0,0
854,593,88,65,5,5,55,108,29,12,6,72,59,270,1,0
426,335,78,54,24,22,160,157,50,21,13,101,123,541,3,0
696,501,82,86,20,18,150,114,35,20,0,92,111,1482,0,0
879,577,79,385,26,23,170,110,335,27,15,146,120,524,3,0
649,453,76,140,20,24,135,98,372,20,11,130,132,1080,8,0
557,360,71,271,26,25,180,138,106,31,6,182,151,306,0,0
736,579,83,0,6,4,75,504,26,10,5,77,65,327,1,0
1009,581,85,48,10,11,90,84,0,21,13,107,127,179,1,0
858,575,67,106,17,14,130,106,58,21,10,124,155,432,1,0
827,507,69,154,20,20,165,82,130,22,2,108,168,315,0,0
682,431,71,59,17,13,110,91,86,17,0,137,165,294,1,0
790,515,89,17,9,8,80,90,32,17,7,98,62,1585,2,0
759,166,100,118,25,30,135,88,188,31,NA,116,163,NA,4,0
904,452,88,95,7,6,105,95,39,21,4,113,77,421,1,0
682,396,73,178,16,18,130,119,159,22,0,126,86,338,5,0
478,349,88,63,10,11,85,75,86,18,13,82,62,3667,4,0
991,573,88,60,5,6,70,126,31,20,7,71,44,788,0,0
531,329,91,42,6,6,50,90,0,11,14,80,29,189,1,0
560,346,85,24,3,3,40,82,0,11,6,69,30,161,1,0
881,518,79,29,13,10,95,66,35,17,6,88,104,148,1,0
593,367,84,56,17,12,105,84,45,18,7,75,112,186,1,0
488,335,73,103,35,30,240,218,164,29,22,153,186,1088,1,0
700,443,79,96,18,16,145,175,41,26,0,80,136,572,1,0
674,455,60,97,31,25,170,117,203,25,6,110,168,639,3,0
667,479,80,160,26,25,200,103,183,30,8,128,144,1051,1,0
465,279,76,116,15,14,125,95,67,24,0,118,80,323,1,0
729,481,74,32,12,12,125,94,0,21,11,105,134,96,3,0
705,452,71,210,23,19,160,92,190,19,6,127,152,540,0,0
832,555,72,174,23,21,180,121,138,28,11,145,172,518,0,0
534,340,73,30,23,16,155,169,0,18,12,131,169,263,1,0
613,347,94,28,2,7,55,94,53,15,12,56,51,294,2,0
734,334,71,100,18,14,135,121,54,25,0,138,102,109,1,0
685,448,69,65,20,15,155,86,122,20,10,103,138,351,2,0
664,449,83,124,10,12,90,123,107,19,13,106,129,377,1,0
644,424,89,21,2,3,35,54,0,12,0,68,27,124,0,0
752,473,90,18,2,2,35,56,0,13,0,57,36,133,0,0
534,378,93,0,2,2,30,44,0,8,0,43,21,NA,0,0
842,608,94,17,1,1,25,68,0,11,0,69,25,59,0,0
997,553,94,5,5,8,65,57,0,13,8,63,43,131,1,0
783,528,74,154,21,18,140,81,182,22,6,118,115,256,1,0
733,484,77,88,24,21,150,116,71,19,8,119,101,465,0,0
685,436,76,65,17,16,110,106,0,24,9,108,121,278,5,0
944,598,79,80,14,15,110,104,29,21,6,110,145,488,0,0
873,546,77,28,11,8,75,89,0,18,0,89,140,425,1,0
973,650,88,38,7,6,75,82,28,17,2,89,67,196,0,0
709,506,92,6,4,4,55,70,73,13,0,65,42,71,0,0
882,548,73,50,19,16,145,105,34,20,7,126,144,295,1,0
910,572,78,77,19,16,145,90,34,17,9,108,124,528,1,0
820,519,77,24,11,10,100,64,0,15,6,86,105,269,0,0
523,322,94,161,4,4,60,111,0,15,0,101,52,268,3,0
915,604,77,46,16,13,120,116,96,21,11,92,118,175,1,0
769,471,72,72,19,14,130,112,0,20,8,114,161,221,0,0
1072,736,89,20,5,4,50,37,0,10,3,71,47,178,0,0
777,514,95,7,1,2,35,43,0,9,4,51,24,77,0,0
967,749,88,31,6,3,40,75,26,12,0,80,72,653,0,0
1113,794,89,7,3,1,35,65,0,10,4,79,48,63,0,0
761,470,92,22,3,5,40,59,0,14,0,50,29,53,0,0
912,577,95,35,4,3,55,76,0,13,7,58,30,110,0,0
688,432,77,26,11,11,95,87,88,18,0,102,92,233,0,0
1085,695,92,32,3,3,45,57,0,14,4,72,38,74,0,0
710,459,89,18,5,7,60,70,0,15,4,80,49,NA,0,0
612,398,95,48,5,6,80,82,45,16,0,84,45,98,0,0
1470,868,92,22,5,4,45,123,0,13,0,67,61,136,1,0
669,455,82,83,15,12,95,95,83,17,7,80,104,135,0,0
545,349,86,28,2,1,35,63,0,13,4,67,33,92,0,0
734,411,68,56,24,24,225,135,143,23,6,121,188,505,0,0
863,567,71,24,16,11,110,100,0,18,11,88,123,244,1,0
680,510,88,83,1,3,35,91,35,15,10,81,49,74,1,0
807,579,93,54,2,4,50,87,0,16,12,77,48,74,1,0
730,440,92,43,3,5,35,74,0,18,0,55,40,110,2,0
598,339,87,23,5,9,85,88,0,18,4,77,61,84,1,0
684,379,80,67,3,4,60,120,53,20,0,72,64,103,0,0
584,381,93,23,3,4,60,38,0,13,15,66,46,1046,1,0
627,419,75,31,12,6,70,58,0,16,4,79,96,64,1,0
820,472,74,35,15,14,140,56,39,24,7,113,140,183,0,0
850,526,77,325,17,13,120,182,0,25,12,122,141,271,1,0
1028,634,88,24,5,5,70,121,28,17,2,78,59,68,0,0
936,588,77,34,15,15,130,121,30,19,3,92,100,375,1,0
881,567,77,41,13,13,110,115,34,20,8,99,125,216,0,0
599,396,69,93,26,19,195,176,45,26,16,111,189,468,1,0
797,456,84,28,9,8,75,63,38,18,3,84,89,163,0,0
622,405,77,96,14,18,140,95,131,23,18,114,125,193,2,0
541,294,78,152,12,16,110,117,0,22,0,106,157,333,2,0
564,344,86,79,11,10,110,106,0,17,5,110,161,320,3,0
539,342,78,59,15,17,115,58,0,18,11,95,150,390,0,0
525,333,83,83,10,10,115,85,114,22,8,85,142,248,1,0
673,462,81,107,13,15,125,143,39,19,4,125,150,461,1,0
524,330,87,17,12,11,120,102,0,27,10,115,122,249,0,0
863,540,78,37,19,19,160,130,137,25,3,117,154,662,1,0
590,329,85,83,14,13,120,107,0,22,0,109,94,323,1,0
579,323,65,126,26,21,155,164,103,22,8,152,171,484,1,0
527,321,83,158,10,12,95,94,220,21,11,106,97,627,1,0
556,402,87,23,10,12,105,136,0,19,4,91,101,162,2,0
911,582,86,73,6,7,75,85,33,17,7,85,85,143,2,0
506,364,76,78,26,33,190,129,90,22,17,102,164,752,1,0
594,354,80,70,12,10,115,173,0,21,0,99,142,219,1,0
926,616,73,272,28,25,195,123,157,21,10,118,174,595,3,0
865,583,73,136,18,19,130,82,89,23,8,121,136,324,2,0
487,280,90,0,5,6,65,81,63,17,0,80,81,329,2,0
855,528,94,32,3,3,50,53,35,13,0,60,40,176,0,0
714,404,81,99,13,16,115,103,229,21,11,111,119,224,1,0
809,527,79,195,15,12,115,108,32,21,3,120,118,334,1,0
637,434,77,202,32,35,200,190,392,23,6,158,166,755,1,0
864,539,75,92,27,24,150,116,128,22,9,119,165,580,1,0
716,458,92,120,13,11,85,83,173,17,10,88,79,406,1,0
958,591,81,31,12,10,120,79,30,20,8,104,114,199,0,0
793,498,87,5,3,3,50,79,0,15,6,65,64,177,1,0
837,518,83,73,5,4,55,58,0,16,8,74,70,132,2,0
800,499,84,57,13,10,95,90,0,22,7,99,147,213,1,0
978,641,79,40,11,9,100,136,0,20,6,101,142,184,1,0
658,388,90,34,7,8,70,72,0,17,0,75,90,167,0,0
807,513,75,59,20,20,145,87,67,22,0,107,163,285,0,0
628,382,77,23,8,11,110,89,0,22,4,94,137,191,0,0
533,326,77,77,11,9,95,62,0,18,0,85,111,132,1,0
484,335,94,10,1,2,25,40,0,8,0,48,53,145,0,0
499,268,72,43,14,14,125,137,0,28,8,119,165,241,0,0
771,456,70,70,21,20,155,159,39,25,6,179,173,520,0,0
610,436,75,107,18,15,115,93,70,20,8,98,137,493,4,0
454,261,88,10,7,7,70,76,0,19,0,59,90,110,0,0
714,460,85,101,9,11,60,124,38,16,13,64,93,196,1,0
640,398,93,21,7,8,85,77,0,17,0,81,66,235,4,0
885,532,91,5,6,6,60,48,34,16,4,79,76,226,0,0
1175,761,85,53,9,8,80,143,0,19,11,77,108,153,1,0
721,443,75,137,20,19,135,102,82,21,7,99,143,458,1,0
590,367,65,75,21,18,130,101,0,25,6,114,195,187,0,0
823,556,92,19,2,2,30,37,50,10,9,51,47,61,0,0
502,315,85,42,5,6,55,66,0,16,0,75,73,100,2,0
714,446,84,32,9,11,80,81,46,20,10,102,98,154,1,0
880,544,84,121,13,14,105,113,35,21,10,116,127,114,0,0
810,500,91,39,8,10,80,122,80,21,13,78,96,198,3,0
1060,663,84,109,9,9,100,118,201,17,2,81,104,142,0,0
850,512,72,170,30,21,160,150,402,23,9,115,175,706,0,0
599,360,78,146,20,19,130,160,52,27,8,97,170,117,1,0
807,565,87,15,2,4,45,72,0,19,4,52,66,62,0,0
671,417,77,172,19,19,140,97,176,25,2,114,188,239,0,0
469,259,92,96,2,5,45,66,0,14,0,60,34,107,0,0
610,374,86,96,5,6,80,80,167,20,0,66,81,148,0,0
650,399,93,46,13,17,135,210,143,23,31,72,99,185,1,0
878,535,95,143,8,8,65,53,0,17,0,70,84,NA,0,0
524,325,90,16,4,6,40,58,0,12,0,71,43,76,0,0
531,333,95,18,2,3,35,65,49,15,0,75,48,94,1,0
577,375,79,28,12,11,130,73,0,16,7,67,86,69,1,0
876,504,68,107,25,23,210,113,150,22,5,98,214,263,0,0
791,485,62,107,18,18,165,131,329,23,3,121,188,228,0,0
699,461,84,42,9,9,75,103,0,18,5,72,62,143,1,0
530,352,80,29,9,8,75,75,148,20,2,86,76,283,7,0
806,556,91,11,4,4,50,54,0,13,10,61,35,50,0,0
862,549,92,62,5,6,60,48,0,17,7,66,45,58,0,0
727,438,96,41,4,5,50,88,45,17,5,79,57,NA,1,0
759,408,90,59,3,4,35,70,53,15,0,55,23,NA,0,0
832,468,80,48,3,4,40,80,43,15,6,62,38,NA,1,0
871,494,92,29,6,6,55,73,0,15,0,74,41,57,0,0
623,320,95,0,1,3,35,71,0,12,0,48,27,161,0,0
941,577,92,19,3,3,30,69,67,13,10,57,51,53,0,0
494,328,76,95,17,16,120,86,56,21,0,71,135,243,1,0
715,455,86,14,8,7,80,79,0,15,4,79,74,56,0,0
489,303,95,37,2,4,35,66,0,11,0,72,55,82,0,0
606,406,91,14,2,4,45,95,48,16,3,57,47,66,0,0
488,339,90,9,7,6,65,93,58,17,6,95,73,143,0,0
798,537,92,49,2,4,35,65,35,14,0,61,35,38,1,0
933,559,79,151,20,20,145,99,187,23,4,108,135,257,1,0
1020,672,88,67,13,12,100,112,72,15,4,99,58,461,1,0
527,373,90,123,20,21,150,69,181,17,5,77,93,740,3,0
997,712,79,190,20,24,150,156,654,24,6,129,90,692,2,0
854,624,72,226,33,29,215,101,468,26,6,149,138,398,1,0
839,485,92,81,7,7,65,150,115,19,13,75,53,250,0,0
977,583,84,81,10,10,80,62,33,16,7,74,77,61,0,0
759,478,88,110,13,15,110,121,323,27,0,103,75,593,1,0
1102,793,84,136,11,11,85,73,0,16,6,77,83,272,1,0
1014,741,86,233,13,17,115,98,431,18,10,100,68,2200,4,0
509,353,84,77,14,13,65,93,88,15,0,91,51,1690,1,0
780,585,84,36,12,11,105,88,54,14,3,67,48,333,2,0
927,562,93,34,3,4,40,156,74,14,3,67,34,43,0,0
763,447,73,101,22,17,150,116,160,17,4,110,159,131,0,0
643,468,74,189,10,8,80,131,0,15,0,83,54,187,3,0
551,352,83,99,20,17,150,99,51,22,4,109,121,545,0,0
620,396,91,28,6,7,70,95,0,15,25,105,56,161,0,0
676,436,85,85,12,15,115,91,189,21,0,101,120,118,0,0
732,495,95,47,3,5,45,74,0,12,5,63,34,109,0,0
853,540,92,164,2,4,30,56,0,12,5,71,33,117,0,0
605,403,97,67,2,2,40,71,56,9,0,56,28,66,0,0
886,451,93,5,4,4,45,56,92,15,0,66,33,158,0,0
685,345,96,56,10,9,105,66,0,20,5,77,84,102,0,0
686,381,94,6,3,6,65,65,0,15,0,66,45,NA,0,0
758,443,91,35,7,7,85,82,85,17,12,79,78,119,0,0
652,363,87,132,10,7,75,93,111,17,10,84,99,61,1,0
544,335,82,36,12,11,110,49,54,15,12,80,104,221,2,0
771,447,89,13,4,3,70,162,0,18,2,50,41,104,0,0
607,384,81,115,8,10,110,472,83,13,6,83,73,280,0,0
552,297,82,58,4,4,60,50,75,16,0,70,81,72,0,0
941,621,89,0,2,1,25,43,0,7,4,55,33,NA,0,0
793,571,80,28,3,3,50,107,0,10,2,79,45,126,0,0
589,403,75,78,8,5,65,55,38,8,4,94,69,187,0,0
885,591,84,69,5,4,50,46,0,11,3,98,33,136,0,0
898,556,90,31,3,5,45,72,0,14,0,69,54,446,1,0
827,518,78,51,15,11,100,93,183,19,7,121,125,266,1,0
616,387,72,230,26,22,165,150,136,21,0,129,125,844,1,0
783,491,77,88,18,15,125,122,265,22,9,101,160,537,0,0
628,418,72,129,28,25,170,114,635,23,5,116,156,494,1,0
743,472,66,103,23,20,145,116,145,20,4,108,173,350,1,0
937,599,74,164,23,20,160,99,156,22,6,124,170,416,0,0
916,584,70,203,25,24,155,81,365,22,3,107,164,568,1,0
